gas_price;gas_type;place_id
23.75;premium;5266
20.49;regular;5033
22.09;premium;5033
21.99;diesel;5033
21.1;diesel;4913
19.75;regular;4913
24.59;premium;2548
21.99;regular;2548
21.2;regular;5522
22.54;premium;5522
22.6;diesel;5522
21.75;regular;5142
23.85;premium;5142
22.79;diesel;5142
23.49;diesel;5358
21.93;regular;5358
23.35;premium;5358
19.79;regular;5051
21.79;premium;5051
21.79;diesel;5051
18.79;regular;5712
20.99;premium;5712
21.06;regular;5647
22.6;premium;5647
21.55;diesel;5647
22.19;premium;4967
20.25;regular;4967
20.89;regular;4644
22.96;premium;4644
20.9;regular;5653
22.6;diesel;5653
21.57;regular;4632
22.52;diesel;4632
23.85;premium;4632
21.99;regular;2098
24.19;premium;2098
19.79;regular;4964
21.79;premium;4964
21.11;regular;5635
23.21;premium;5635
20.65;regular;5155
22.6;premium;5155
22.4;diesel;5155
21.41;regular;5004
23.11;premium;5004
22.17;diesel;5004
21.69;regular;5619
23.74;premium;5619
22.69;diesel;5619
21.48;regular;4750
23.62;premium;4750
22.94;diesel;4750
21.39;regular;5548
23.99;premium;5548
22.09;diesel;5548
21.48;regular;5528
23.16;premium;5528
22.64;diesel;5528
22.65;regular;5750
24.29;premium;5750
22.39;diesel;5750
21.69;regular;4806
24.19;premium;4806
22.65;diesel;4806
19.99;premium;2274
16.99;regular;2274
20.79;regular;5085
22.69;premium;5085
21.35;regular;4634
23.65;premium;4634
22.63;diesel;4634
21.29;regular;5529
23.89;premium;5529
22.19;diesel;5529
21.39;regular;4775
23.69;premium;4775
20.45;regular;4884
22.3;premium;4884
21.99;regular;5015
24.19;premium;5015
22.59;diesel;5015
20.8;regular;5656
22.1;premium;5656
24.04;regular;5553
24.14;premium;5553
25.54;diesel;5553
22.95;regular;5063
23.95;premium;5063
23.95;diesel;5063
21.52;regular;4955
24.09;premium;4955
22.69;diesel;4955
22.39;regular;2343
25.19;premium;2343
21.99;regular;5446
22.99;diesel;5446
21.31;regular;4944
23.3;premium;4944
22.7;diesel;4944
23.88;premium;4895
23.91;diesel;4895
22.66;regular;4895
20.99;regular;5013
22.49;premium;5013
22.48;diesel;5013
20.99;regular;5276
22.79;premium;5276
22.79;diesel;5276
20.71;regular;4737
22.49;diesel;4737
21.95;premium;4737
20.38;regular;5132
22.09;premium;5132
22.09;diesel;5132
23.25;diesel;4716
21.8;regular;4716
22.98;premium;4716
21.59;regular;5302
23.99;premium;5302
19.99;premium;2506
16.99;regular;2506
21.79;diesel;4889
21.39;regular;4889
24.1;premium;4889
22.08;regular;5256
23.8;premium;5256
23.66;diesel;5256
22.69;regular;4998
24.29;premium;4998
23.35;diesel;4998
21.79;diesel;5064
21.39;regular;5064
24.1;premium;5064
21.29;regular;5598
24.89;premium;5598
20.44;regular;5718
22.64;premium;5718
21.44;diesel;5718
21.55;regular;4937
23.68;premium;4937
23.28;diesel;4937
24.04;regular;5660
24.14;premium;5660
25.54;diesel;5660
20.85;regular;5192
22.85;premium;5192
20.1;regular;5300
21.62;diesel;5300
21.91;premium;5300
21.99;regular;2468
23.99;premium;2468
19.9;regular;4688
21.5;premium;4688
21.18;diesel;4688
22.09;regular;4784
25.09;premium;4784
23.39;diesel;4784
21.92;regular;4829
24.42;premium;4829
21.54;regular;5084
23.72;premium;5084
22.69;diesel;5084
20.99;regular;5298
21.7;diesel;5298
22.99;premium;5298
20.99;regular;5191
21.75;diesel;5191
23.99;premium;5191
20.05;regular;5499
21.8;premium;5499
21.5;diesel;5499
22.39;diesel;5388
21.91;regular;5388
23.21;premium;5388
21.89;regular;5713
23.95;premium;5713
23.18;diesel;5713
22.39;diesel;4848
21.91;regular;4848
23.21;premium;4848
20.59;regular;2513
22.99;premium;2513
20.5;regular;5466
22.24;diesel;5466
16.99;regular;5122
19.57;regular;4626
21.18;premium;4626
21.38;diesel;4626
21.8;premium;4962
20.05;regular;4962
21.5;diesel;4962
21.39;regular;5111
23.59;premium;5111
20.37;diesel;5111
21.29;regular;5386
23.1;premium;5386
21.99;diesel;5386
22.15;premium;4756
20.9;regular;4756
22.94;diesel;4756
20.05;regular;5696
21.8;premium;5696
21.5;diesel;5696
21.19;regular;5564
23.09;premium;5564
22.89;diesel;5564
21.99;regular;4887
23.09;premium;4887
22.55;diesel;4887
22.19;regular;2232
25.19;premium;2232
22.9;regular;5030
23.95;diesel;5030
21.19;regular;4992
23.49;premium;4992
21.19;regular;5082
23.09;premium;5082
22.89;diesel;5082
20.91;regular;4814
23.05;premium;4814
21.4;diesel;4814
20.5;regular;4986
22.75;premium;4986
21.99;diesel;4986
21.19;regular;5173
23.09;premium;5173
22.89;diesel;5173
21.98;regular;5048
23.65;premium;5048
23.2;diesel;5048
22.49;premium;5374
20.69;regular;5374
22.09;regular;5508
25.69;premium;5508
21.19;regular;4671
23.09;premium;4671
22.89;diesel;4671
21.99;regular;2435
24.19;premium;2435
20.79;regular;5597
22.89;premium;5597
22.49;diesel;5597
21.97;regular;5608
23.3;premium;5608
23.28;diesel;5608
22.84;premium;4698
20.7;regular;4698
20.95;regular;5110
22.15;premium;5110
22.16;diesel;5110
21.99;regular;4660
22.99;premium;4660
22.49;diesel;4660
23.29;regular;5663
24.29;premium;5663
24.29;diesel;5663
22.3;regular;4655
23.35;premium;4655
23.1;diesel;4655
21.99;regular;5405
23.19;premium;5405
23.89;diesel;5405
21.77;premium;5317
19.77;regular;5317
21.77;diesel;5317
21.39;regular;4662
23.39;premium;4662
22.59;diesel;4662
23.49;premium;2324
20.69;regular;2324
21.39;regular;4666
24.39;premium;4666
22.79;diesel;4666
20.39;regular;5198
22.59;premium;5198
22.89;regular;5062
24.19;premium;5062
24.39;diesel;5062
21.99;regular;5223
22.99;premium;5223
22.39;diesel;5223
18.19;regular;4815
20.49;premium;4815
21.79;diesel;4815
21.99;regular;5420
22.94;premium;5420
23.55;diesel;5420
23.29;regular;5737
24.39;premium;5737
24.35;diesel;5737
21.44;regular;5702
22.68;premium;5702
22.45;regular;5609
24.36;premium;5609
21.25;regular;5251
23.13;premium;5251
22.69;diesel;5251
23.19;regular;2453
25.19;premium;2453
24.08;diesel;5743
22.32;regular;5743
24.7;premium;5743
21.99;regular;5009
23.69;premium;5009
22.69;diesel;5009
23.31;premium;5755
22.11;diesel;5755
21.31;regular;5755
21.95;regular;5075
23.95;premium;5075
23.15;diesel;5075
17.04;regular;5277
21.89;diesel;5277
19.87;premium;5277
19.79;regular;4780
21.79;premium;4780
21.97;regular;4746
23.3;diesel;4746
21.51;regular;5496
23.47;premium;5496
22.51;diesel;5496
21.65;regular;4851
24.35;premium;4851
23.19;diesel;4851
21.31;regular;5679
22.81;premium;5679
22.39;diesel;2279
24.59;premium;2279
21.19;regular;2279
22.29;regular;5447
24.08;premium;5447
23.06;diesel;5447
21.11;regular;5368
23.11;premium;5368
21.49;regular;4649
22.99;premium;4649
22.79;diesel;4649
20.85;regular;4973
22.8;premium;4973
22.75;diesel;4973
21.51;regular;5504
22.51;diesel;5504
23.61;premium;5504
23.19;diesel;4995
24.39;premium;4995
22.19;regular;4995
22.51;diesel;5249
21.51;regular;5249
23.31;premium;5249
22.09;regular;4827
24.29;premium;4827
23.19;diesel;4827
23.19;diesel;5393
24.39;premium;5393
22.19;regular;5393
22.29;regular;4981
24.49;premium;4981
19.99;premium;2211
16.99;regular;2211
22.29;regular;5535
24.49;premium;5535
23.19;diesel;5535
20.69;regular;4903
22.69;premium;4903
22.39;diesel;4903
21.31;regular;5423
23.11;premium;5423
20.99;regular;5681
22.49;premium;5681
21.59;regular;4845
22.99;diesel;4845
22.99;premium;4845
21.79;diesel;4680
21.39;regular;4680
24.1;premium;4680
22.29;regular;5578
24.49;premium;5578
23.19;diesel;5578
21.29;regular;5407
23.29;premium;5407
22.29;diesel;5407
21.79;regular;4902
23.11;diesel;4902
23.34;premium;4902
19.88;regular;5325
21.99;premium;5325
21.88;diesel;5325
22.39;regular;2290
25.19;premium;2290
22.9;premium;4871
20.9;regular;4871
21.99;regular;4682
24.19;premium;4682
22.99;diesel;4682
20.97;regular;5631
22.81;premium;5631
21.49;regular;5040
23.99;premium;5040
22.59;diesel;5040
20.69;regular;5299
22.69;premium;5299
22.04;diesel;5299
21.55;regular;5471
22.75;diesel;5471
23.19;premium;5471
21.35;regular;5220
23.09;premium;5220
22.09;diesel;5220
22.81;premium;4714
20.97;regular;4714
21.99;regular;5086
24.09;premium;5086
22.99;diesel;5086
23.19;regular;4705
24.99;premium;4705
22.19;regular;2217
24.89;premium;2217
19.89;regular;5262
21.79;premium;5262
21.39;regular;5152
24.1;premium;5152
20.85;regular;5655
22.35;premium;5655
21.99;diesel;5655
19.99;regular;4719
21.5;premium;4719
21.34;diesel;4719
19.88;regular;5668
21.99;premium;5668
21.88;diesel;5668
21.99;regular;5401
22.94;premium;5401
21.34;regular;5707
22.73;diesel;5707
23.55;premium;5707
21.49;regular;4933
23.35;premium;4933
22.8;diesel;4933
22.59;regular;5494
23.69;premium;5494
23.79;diesel;5494
21.14;regular;5248
23.05;premium;5248
20.96;diesel;5248
19.99;premium;2303
16.99;regular;2303
20.73;regular;4624
22.27;diesel;4624
22.67;premium;4624
22.99;regular;5264
23.59;premium;5264
23.09;diesel;5264
20.69;regular;4695
22.49;diesel;4695
22.59;premium;4695
20.09;regular;4817
21.79;premium;4817
21.99;diesel;4817
23.2;diesel;4931
22.2;regular;4931
23.95;premium;4931
21.79;regular;5246
23.79;premium;5246
22.79;diesel;5246
21.29;regular;5054
22.99;premium;5054
22.6;diesel;5054
21.39;regular;5468
22.19;diesel;5468
23.49;premium;5468
20.49;regular;5116
22.39;premium;5116
22.29;diesel;5116
20.95;regular;5628
22.75;premium;5628
22.75;diesel;5628
24.59;premium;2067
21.99;regular;2067
21.29;regular;5409
22.99;premium;5409
22.6;diesel;5409
21.95;regular;4803
23.95;premium;4803
23.15;diesel;4803
23.39;diesel;5649
21.65;regular;5649
21.99;premium;4825
21.94;diesel;4825
20.34;regular;4825
21.29;regular;5403
22.99;premium;5403
22.6;diesel;5403
21.49;regular;5024
22.89;premium;5024
22.79;diesel;5024
22.49;diesel;4904
22.79;premium;4904
21.49;regular;4904
21.39;regular;5495
22.85;premium;5495
23.19;regular;5432
24.29;premium;5432
24.59;diesel;5432
21.79;regular;5458
23.99;premium;5458
21.99;diesel;5458
24.29;premium;2267
21.99;regular;2267
19.97;regular;4758
21.97;premium;4758
21.05;regular;4707
23.49;premium;4707
22.6;diesel;4707
22.53;regular;5328
23.95;premium;5328
23.89;diesel;5328
21.94;regular;5090
23.99;premium;5090
23.63;diesel;5090
23.14;diesel;5607
22.8;regular;5607
23.98;premium;5607
20.59;regular;5352
22.79;premium;5352
17.04;regular;4824
21.89;diesel;4824
19.87;premium;4824
21.78;regular;5634
23.83;premium;5634
22.1;diesel;5634
21.5;regular;5749
22.7;premium;5749
22.8;diesel;5749
21.65;regular;5593
23.19;diesel;5593
22.39;regular;2360
23.89;premium;2360
22.1;regular;4805
24.1;premium;4805
23.3;diesel;4805
23.39;diesel;5027
21.65;regular;5027
24.4;premium;5027
22.59;regular;5168
24.39;premium;5168
23.59;diesel;5168
19.99;regular;5034
21.99;premium;5034
21.99;regular;5238
23.89;premium;5238
21.35;diesel;5238
22.99;regular;4777
24.29;premium;4777
24.19;diesel;4777
23.09;premium;5452
21.75;regular;5452
23.05;diesel;5452
21.04;regular;5644
23.39;premium;5644
22.24;diesel;5644
21.79;regular;5385
23.09;premium;5385
23.09;diesel;5385
17.49;regular;4989
20.69;premium;4989
21.89;diesel;4989
22.39;regular;2257
23.89;premium;2257
23.49;diesel;2257
23.9;premium;4761
23.6;diesel;4761
22.2;regular;4761
17.49;regular;4844
20.69;premium;4844
21.89;diesel;4844
19.79;regular;5444
20.99;diesel;5444
21.79;premium;5444
21.05;regular;5437
22.95;premium;5437
22.09;diesel;5437
22.99;premium;4946
21.89;diesel;4946
19.99;regular;4946
19.79;regular;5698
20.99;diesel;5698
21.79;premium;5698
22.29;regular;5624
24.09;premium;5624
22.69;diesel;5624
21;regular;5100
21.9;diesel;5100
20.56;regular;5637
22.39;premium;5637
22.8;regular;4881
23.98;premium;4881
22.39;regular;2184
23.89;premium;2184
23.49;diesel;2184
22.95;regular;4706
23.95;premium;4706
23.95;diesel;4706
20.99;regular;5103
23.99;premium;5103
22.99;diesel;5103
22.3;regular;5361
22.9;diesel;5361
20.99;regular;5293
22.89;premium;5293
22.69;diesel;5293
21.94;regular;5125
23.99;premium;5125
21.39;regular;5219
22.99;premium;5219
22.99;diesel;5219
21.39;regular;4651
23.69;premium;4651
22.62;regular;5363
24.5;premium;5363
23.8;diesel;5363
17.04;regular;5709
21.89;diesel;5709
19.87;premium;5709
22.62;regular;5022
24.5;premium;5022
21.29;regular;2501
23.99;premium;2501
23.69;diesel;2501
20.93;regular;4924
22.93;premium;4924
22.54;diesel;4924
21.59;regular;4622
23.39;premium;4622
22.99;diesel;4622
22.7;diesel;4782
21.5;regular;4782
23.5;premium;4782
23.68;regular;5671
25.64;premium;5671
25.15;diesel;5671
21.39;regular;4943
22.99;premium;4943
21.99;regular;5700
23.99;premium;5700
23;regular;5208
24;premium;5208
21.39;regular;5221
23.69;premium;5221
22.99;diesel;5221
21.92;regular;4840
23.17;diesel;4840
23.89;premium;4840
20.59;regular;4741
22.97;premium;4741
21.29;diesel;4741
22.28;regular;2399
23.84;premium;2399
23.14;diesel;2399
21.45;regular;5060
23.09;premium;5060
21.05;regular;4681
22.85;premium;4681
21.09;regular;5547
20.86;regular;5450
22.54;diesel;5450
20.49;regular;4864
22.19;premium;4864
23.8;premium;5254
22.45;regular;5254
23.5;diesel;5254
21.39;regular;4996
23.69;premium;4996
22.49;regular;4854
23.99;premium;4854
20.99;regular;5270
22.79;premium;5270
22.39;diesel;5270
20.99;regular;5347
22.99;premium;5347
22.99;diesel;5347
16.6;regular;2553
18.53;premium;2553
17.3;diesel;2553
21.45;regular;5552
23.25;premium;5552
22.35;diesel;5552
22.99;premium;4731
21.19;regular;4731
22.95;diesel;4731
22.3;regular;5225
23.7;premium;5225
23.29;diesel;5059
22.49;regular;5059
23.99;premium;5059
20.99;regular;4857
23.05;premium;4857
22.84;diesel;4857
21.49;regular;5694
23.59;premium;5694
22.69;diesel;5694
21.29;regular;5487
22.29;diesel;5487
22.97;premium;4715
20.49;regular;4715
21.39;regular;5044
22.99;premium;5044
22.29;diesel;5044
22.99;premium;5708
22.79;diesel;5708
20.69;regular;5708
21.19;regular;2337
24.19;premium;2337
23.35;premium;5690
21.45;regular;5690
21.19;regular;5212
22.39;diesel;5212
21.15;regular;5732
23.15;premium;5732
22.15;diesel;5732
23.19;regular;5119
25.09;premium;5119
16.56;diesel;5119
20.79;regular;5243
22.49;premium;5243
22.49;diesel;5243
22.59;regular;4753
23.99;premium;4753
20.98;regular;5754
22.79;premium;5754
22.69;diesel;5754
23.21;regular;4732
25.19;premium;4732
18.79;diesel;4732
22.19;regular;4929
23.29;premium;4929
22.99;diesel;4929
21.48;regular;5307
22.77;diesel;5307
24.19;premium;2280
20.99;regular;2280
21.49;regular;5650
22.99;premium;5650
22.59;diesel;5650
22.98;premium;5365
22.89;diesel;5365
21.19;regular;5365
20.99;regular;4630
22.99;premium;4630
21.99;diesel;4630
21.99;regular;5190
23.99;premium;5190
23.49;diesel;5190
21.79;regular;5524
23.79;premium;5524
22.19;regular;5461
22.79;premium;5461
22.99;diesel;5461
21.69;regular;5244
22.99;premium;5244
22.19;diesel;5244
21.15;regular;4856
23.15;premium;4856
22.15;diesel;4856
20.98;regular;4774
22.98;premium;4774
21.79;regular;5614
23.79;premium;5614
23.29;diesel;5614
22.39;diesel;2345
24.59;premium;2345
21.19;regular;2345
21.25;regular;5376
22.99;premium;5376
22.25;diesel;5376
23.35;diesel;5418
21.97;regular;5418
23.63;premium;5418
21.99;regular;5070
23.79;premium;5070
22.89;diesel;5070
20.99;regular;5377
22.79;premium;5377
19.12;regular;5337
20.99;premium;5337
23.04;diesel;5337
20.7;regular;4687
22.5;premium;4687
22.32;diesel;4687
21.5;regular;5677
23.6;premium;5677
22.5;diesel;5677
21.99;regular;5469
23.59;premium;5469
23.09;diesel;5469
22.59;regular;5207
24.79;premium;5207
20.98;regular;5042
22.79;premium;5042
22.69;diesel;5042
22.29;diesel;2247
22.19;regular;2247
24.19;premium;2247
22.98;diesel;5314
21.65;regular;5314
24.5;premium;5314
21.49;regular;4710
22.99;premium;4710
23.49;diesel;4710
21.05;regular;5521
23.25;premium;5521
22.69;diesel;5521
21.44;regular;5181
23.49;premium;5181
22.66;diesel;5181
20.39;regular;5531
22.79;premium;5531
22.39;diesel;5531
20.86;regular;5467
23.09;premium;5467
22.36;diesel;5467
20.99;regular;5433
22.59;premium;5433
20.99;regular;4754
22.69;premium;4754
22.99;diesel;4754
20.79;regular;5195
22.99;premium;5195
22.99;diesel;5195
20.79;regular;5459
22.99;premium;5459
22.99;diesel;5459
21.99;regular;2301
25.19;premium;2301
23.69;premium;4772
20.59;regular;4772
21.89;diesel;4772
20.19;regular;5752
21.99;premium;5752
22.39;diesel;5752
22.95;premium;5583
20.95;regular;5583
21.09;regular;4643
22.99;premium;4643
22.29;diesel;4643
22.95;premium;4642
20.95;regular;4642
21.35;diesel;4642
22.45;premium;5165
22.49;diesel;5165
20.89;regular;5165
20.99;regular;5751
23.04;premium;5751
22.93;diesel;5751
21.37;regular;5133
23.11;premium;5133
21.95;regular;5406
23.54;premium;5406
23.02;diesel;5406
21.39;regular;5491
22.89;diesel;5491
22.99;premium;5491
22.29;regular;2460
22.79;diesel;2460
24.19;premium;2460
22.03;regular;5685
24.09;premium;5685
23.52;diesel;5685
19.89;regular;4859
21.48;diesel;4859
21.83;premium;4859
23.25;premium;5558
21.88;regular;5558
23.07;diesel;5558
20.29;regular;5355
22.59;premium;5355
22.65;diesel;5355
20.99;regular;5486
22.55;premium;5486
21.85;diesel;5486
21.89;regular;5305
21.79;diesel;5305
22.1;premium;5305
23.21;regular;5329
25.19;premium;5329
22.3;regular;5538
24.1;premium;5538
23.8;diesel;5538
22.69;regular;5477
25.29;premium;5477
22.54;regular;4907
23.77;diesel;4907
23.11;premium;4907
20.89;regular;2450
21.99;diesel;2450
23.99;premium;2450
22.44;regular;5492
24.39;premium;5492
24.11;diesel;5492
20.68;regular;5046
22.15;diesel;5046
21.99;premium;5046
21.19;regular;5618
23.99;premium;5618
22.99;diesel;5618
21.49;regular;4641
24.3;premium;4641
22.5;diesel;4641
21.74;regular;5723
23.43;diesel;5723
20.95;premium;5589
19.2;regular;5589
20.7;diesel;5589
17.49;regular;4841
20.79;premium;4841
21.69;diesel;4841
20.92;regular;5174
21.97;premium;5174
22.96;diesel;5174
20.8;regular;5725
22.55;diesel;5725
20.92;regular;5035
21.97;premium;5035
22.59;diesel;5035
24.89;premium;2146
20.99;regular;2146
22.41;regular;5557
23.38;premium;5557
23.85;diesel;5557
20.92;regular;5183
21.97;premium;5183
22.96;diesel;5183
20.92;regular;4923
21.97;premium;4923
22.66;diesel;4923
17.6;regular;4873
18.9;premium;4873
20.29;regular;5229
22.59;premium;5229
21.49;diesel;5229
20.84;regular;4638
21.97;premium;4638
22.58;diesel;4638
23.09;premium;5513
22.99;diesel;5513
20.99;regular;5513
16.43;regular;4709
18.13;premium;4709
17.35;diesel;4709
21.79;regular;5736
22.59;diesel;5736
17.03;regular;5382
21.89;diesel;5382
19.98;premium;5382
19.99;premium;2546
16.99;regular;2546
22.41;regular;5115
23.38;premium;5115
23.85;diesel;5115
20.69;regular;4948
23.49;premium;4948
22.69;diesel;4948
21.99;regular;5334
23.1;premium;5334
23.34;diesel;5334
19.9;regular;5416
22.99;premium;5416
22.99;diesel;5416
20.99;regular;5503
22.95;premium;5503
22.69;diesel;5503
20.92;regular;5672
21.97;premium;5672
20.18;regular;5560
21.78;premium;5560
21.58;diesel;5560
20.74;regular;4633
21.97;premium;4633
21.95;diesel;4633
22.5;regular;5430
23;diesel;5430
21.09;regular;5253
23.09;premium;5253
22.19;diesel;5253
24.59;premium;2278
21.99;regular;2278
20.92;regular;4766
21.97;premium;4766
22.96;diesel;4766
20.99;regular;5140
23.35;premium;5140
23.46;diesel;5140
20.92;regular;5257
21.97;premium;5257
22.59;diesel;5257
16.49;regular;5118
18.64;premium;5118
16.49;regular;5029
18.64;premium;5029
16.49;regular;4748
18.64;premium;4748
21.99;regular;5345
23.39;premium;5345
22.49;diesel;5345
16.49;regular;5349
18.64;premium;5349
22;regular;4969
23.62;diesel;4969
21.49;regular;4765
23.35;premium;4765
22.8;diesel;4765
24.59;premium;2204
21.49;regular;2204
21.89;diesel;2204
20.92;regular;5107
21.97;premium;5107
22.96;diesel;5107
20.39;regular;4802
22.19;premium;4802
21.89;diesel;4802
20.92;regular;5313
21.97;premium;5313
22.96;diesel;5313
21.9;regular;5000
23.9;premium;5000
22.9;diesel;5000
16.85;regular;5370
18.75;premium;5370
20.99;regular;5316
22.54;premium;5316
22.49;regular;4941
24.09;premium;4941
19.19;diesel;4941
23.66;regular;5278
25.62;premium;5278
25.13;diesel;5278
20.99;regular;5092
23.99;premium;5092
22.99;diesel;5092
22.09;regular;5002
24.29;premium;5002
22.74;diesel;5002
22.29;regular;2145
22.79;diesel;2145
24.19;premium;2145
16.85;regular;5620
18.75;premium;5620
16.55;regular;5076
19.25;premium;5076
22.42;diesel;5421
20.88;regular;5421
22.84;premium;5421
21.79;regular;5726
22.99;premium;5726
16.55;regular;5282
19.25;premium;5282
16.55;regular;4968
19.25;premium;4968
17.04;regular;5435
19.87;premium;5435
